id,name,model_id:id,group_id:id,perm_read,perm_write,perm_create,perm_unlink
access_method_formato_boleta_pos_method_formato_boleta_pos,method_formato_boleta_pos.method_formato_boleta_pos,model_method_formato_boleta_pos_method_formato_boleta_pos,,1,0,0,0
